,has_saved___policy___ethiopia_2015,inputs,model,number_of_axe_owned___policy___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_pick_axe_owned___policy___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,uses_credit___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
0,0.07745013327102891,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables,0.0442275970337469,0.25829719404496065,0.08225057543021223,-0.06033558377735618,0.05094708705124952,0.08279634275933893,-0.0029995368823857297,-0.028751675118883373,0.010210172157305592
1,0.029745540549346527,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables_lower_bound,-0.004222013012245736,0.21031701225429594,0.03066053762457755,-0.1090233387889353,0.0042347837172650865,0.015552460244180819,-0.053661131960039396,-0.07706794606305407,-0.051803859344318484
2,0.1251547259927113,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables_upper_bound,0.09267720707973953,0.30627737583562537,0.13384061323584692,-0.011647828765777045,0.09765939038523395,0.15004022527449706,0.047662058195267934,0.01956459582528733,0.07222420365892966
3,-0.04994973138518766,Highly correlated policy and non-policy variables,Lasso_clustered_0_lower_bound,0.08407501855379887,0.495802082350069,-0.12779803030911585,-0.2590775350471012,0.03792088598053667,0.17755200679511735,-0.029432156956301525,-0.1691373080064987,-0.2814201828617392
4,0.1451397535933812,Highly correlated policy and non-policy variables,Lasso_clustered_0_upper_bound,0.3077180575824454,0.8946499469851994,0.13729552411590834,-0.03016562095778927,0.3146169423550208,0.5353798726438932,0.33532595120620834,0.07147174278134003,0.011960242784337688
5,-0.1411031228228528,Highly correlated policy and non-policy variables,Lasso_clustered_1_lower_bound,-0.12009161593405786,0.04435541328462955,-0.15254148269899992,-0.138651471497524,-0.07339964217802296,-0.3025826077595103,-0.23140463707726786,-0.12930593525475687,-0.08935351433281674
6,0.06969335499358753,Highly correlated policy and non-policy variables,Lasso_clustered_1_upper_bound,0.06781500813161655,0.5640160901899804,0.06272063416280883,0.057712866863938866,0.13280225819805652,0.022837516449598888,0.1644591606467168,0.12216433202555048,0.23023778512599657
7,0.0688894648577744,Highly correlated policy and non-policy variables,Lasso_clustered_2_lower_bound,-0.04365217197066867,-0.1673332762679171,0.04824775861540069,-0.12112813282929433,-0.06498839531538829,-0.08679480279183704,-0.07050898901015004,-0.08879040366468612,-0.06926285121833074
8,0.22868430008482143,Highly correlated policy and non-policy variables,Lasso_clustered_2_upper_bound,0.11208857982441345,0.2911218684461875,0.22014630988431944,0.02777649192296324,0.07105230148361648,0.13270846757634985,0.051851073392066134,0.041745371153765684,0.11101576545227394
9,-0.007219733559325203,Highly correlated policy and non-policy variables,Lasso_clustered_3_lower_bound,-0.046440048737313944,0.20683410728874188,-0.15650961307544078,-0.22255761193403734,0.02138077593922931,-0.05239980545171158,-0.09507742746329112,-0.1526267154203308,-0.22750573904453314
10,0.18550258885862408,Highly correlated policy and non-policy variables,Lasso_clustered_3_upper_bound,0.1878021063588672,0.3304267263391034,0.06537434534151235,0.018080493183737598,0.20901082069203086,0.26647174383046945,0.11383086063083131,0.06325195012948205,0.08556074329946352
11,0.047595011104096765,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.19589653806812213,0.6952260146676342,0.004748746903396231,-0.14462157800244524,0.17626891416777873,0.3564659397195053,0.1529468971249534,-0.04883278261257934,-0.13472997003870074
12,-0.03570488391463263,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.02613830390122066,0.304185751737305,-0.044910424268095536,-0.04046930231679256,0.02970130801001679,-0.1398725456549557,-0.03347273821527553,-0.0035708016146031966,0.07044213539658992
13,0.14878688247129793,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.034218203926872394,0.061894296089135194,0.13419703424986007,-0.04667582045316555,0.0030319530841140963,0.02295683239225641,-0.009328957809041952,-0.023522516255460212,0.0208764571169716
14,0.08914142764964944,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.07068102881077663,0.26863041681392263,-0.04556763386696422,-0.10223855937514986,0.1151957983156301,0.10703596918937894,0.009376716583770102,-0.044687382645424364,-0.0709724978725348
