,has_saved___policy___ethiopia_2015,inputs,model,number_of_axe_owned___policy___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_pick_axe_owned___policy___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,uses_credit___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015
0,0.07745013327102891,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables,0.0442275970337469,0.25829719404496065,0.08225057543021223,-0.06033558377735618,0.05094708705124952,0.08279634275933893,-0.0029995368823857297,-0.028751675118883373,0.010210172157305592
1,0.029745540549346527,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables_lower_bound,-0.004222013012245736,0.21031701225429594,0.03066053762457755,-0.1090233387889353,0.0042347837172650865,0.015552460244180819,-0.053661131960039396,-0.07706794606305407,-0.051803859344318484
2,0.1251547259927113,Highly correlated policy and non-policy variables,Lasso_Highly correlated policy and non-policy variables_upper_bound,0.09267720707973953,0.30627737583562537,0.13384061323584692,-0.011647828765777045,0.09765939038523395,0.15004022527449706,0.047662058195267934,0.01956459582528733,0.07222420365892966
3,-0.048559004358179246,Highly correlated policy and non-policy variables,Lasso_clustered_0_lower_bound,0.08447879866750446,0.4956294723965403,-0.12789796485077218,-0.2577129768771309,0.037957548952093856,0.1774970108597129,-0.026964876896671208,-0.16710823159578778,-0.2800638274498556
4,0.1451944926215561,Highly correlated policy and non-policy variables,Lasso_clustered_0_upper_bound,0.3077224099802707,0.8935524585005922,0.13543187018698669,-0.03002174909973146,0.31423418608059434,0.5347120347070996,0.33544742352417833,0.0715155914427262,0.012180198737812259
5,-0.1389998880807056,Highly correlated policy and non-policy variables,Lasso_clustered_1_lower_bound,-0.11906093767189543,0.062207020463322715,-0.14751714938622734,-0.14027673941636118,-0.07186287881177432,-0.30016596340565815,-0.23467941875608928,-0.12138359417102818,-0.08945012877522315
6,0.07065103273136925,Highly correlated policy and non-policy variables,Lasso_clustered_1_upper_bound,0.0667066450279877,0.5702740819880923,0.06584407270415708,0.05478175948950998,0.13343291182891373,0.017090620810968543,0.15436535545379976,0.1261730078144764,0.22098662653081055
7,0.06812117217132516,Highly correlated policy and non-policy variables,Lasso_clustered_2_lower_bound,-0.043684052436584256,-0.17981068439657702,0.04431764759442701,-0.11954747776064928,-0.06610469744570527,-0.0884834477775889,-0.06988321554695645,-0.09054811413728224,-0.0701673942648249
8,0.2290986919224238,Highly correlated policy and non-policy variables,Lasso_clustered_2_upper_bound,0.11362392229388406,0.2815023215103733,0.21779456698844624,0.03020122676384989,0.07031421948459177,0.13289227149422536,0.052975287507348916,0.041017952113061126,0.11138548545421767
9,-0.008106555598940857,Highly correlated policy and non-policy variables,Lasso_clustered_3_lower_bound,-0.04799348210507293,0.20733307614224447,-0.15853689681603675,-0.2222608405579226,0.020694386755556002,-0.05079325125917662,-0.09606040132721629,-0.1533483740198668,-0.23158374535835793
10,0.18515091437044184,Highly correlated policy and non-policy variables,Lasso_clustered_3_upper_bound,0.18710486406876523,0.3315862106409626,0.06450058411780255,0.018965055931259092,0.20878423897294723,0.27072757143996823,0.11343485486545081,0.06304527805583851,0.08400898696542144
11,0.04831774413168843,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.19610060432388757,0.6945909654485662,0.003766952668107251,-0.1438673629884312,0.1760958675163441,0.35610452278340626,0.15424127331375356,-0.047796320076530785,-0.13394181435602168
12,-0.03417442767466817,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.026177146321953858,0.3162405512257075,-0.040836538341035136,-0.042747489963425596,0.030785016508569702,-0.1415376712973448,-0.040157031651144745,0.0023947068217241092,0.0657682488777937
13,0.14860993204687448,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.0349699349286499,0.05084581855689813,0.13105610729143663,-0.0446731254983997,0.002104761019443255,0.022204411858318226,-0.008453964019803764,-0.02476508101211056,0.020609045594696375
14,0.0885221793857505,Highly correlated policy and non-policy variables,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.06955569098184615,0.26945964339160355,-0.047018156349117095,-0.10164789231333175,0.11473931286425162,0.1099671600903958,0.008687226769117267,-0.045151547982014144,-0.07378737919646824
