,distance_to_market___ethiopia_2015,distance_to_population_center___ethiopia_2015,has_saved___policy___ethiopia_2015,household_head_is_male___ethiopia_2015,inputs,land_surface___ethiopia_2015,model,number_of_droughts___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,uses_irrigation___policy___ethiopia_2015
0,-0.14112429669335547,-0.06722084126848826,0.06955324749297445,0.06831411016279997,Highly correlated all,0.23352780389677202,Lasso_Highly correlated all,0.08887370777298825,0.22486065816661088,-0.019793668870037723,0.023196234593240106,0.07958829271431736,0.000519809463074894,-0.0007877132784035751,0.07694703747831264
1,-0.19574016967552,-0.12317349560075935,0.02447379956567572,0.02168308308983568,Highly correlated all,0.17558097290760866,Lasso_Highly correlated all_lower_bound,0.0437154371121522,0.1792631811078787,-0.07811743244053473,-0.02850080930691086,0.032914523542419236,-0.062300931170970505,-0.05934738694733604,0.031730516692241154
2,-0.08650842371119094,-0.01126818693621718,0.11463269542027318,0.11494513723576424,Highly correlated all,0.2914746348859354,Lasso_Highly correlated all_upper_bound,0.1340319784338243,0.27045813522534307,0.038530094700459296,0.07489327849339107,0.12626206188621547,0.0633405500971203,0.05777196039052889,0.12216355826438412
3,-0.32452915868548193,-0.14218924142376962,-0.05438392089058801,0.018892580305671217,Highly correlated all,0.04982718448613743,Lasso_clustered_0_lower_bound,0.06062489727721132,0.33645319549752384,-0.21705303899208708,-0.06282713072628104,-0.10980632692324613,0.012263562251489113,-0.26901507423698445,0.016667724387470398
4,-0.10313982649810607,0.07576102762841946,0.1307669663799897,0.17449517667504616,Highly correlated all,0.24773079274753323,Lasso_clustered_0_upper_bound,0.2617039922842298,0.7363833129107487,0.10156957020473953,0.17377077559773174,0.09403019241686322,0.36207172833127316,0.008575289271419012,0.18968164217821604
5,-0.16602512588649893,-0.2974388202750592,-0.11237125561807945,-0.0760339623412032,Highly correlated all,0.1874503854976978,Lasso_clustered_1_lower_bound,-0.024553243134456032,0.03156724693161733,-0.14973669035977843,-0.1594091826965945,-0.09324557419052677,-0.22542616635362922,-0.08192609773659691,-0.03583693009066542
6,0.052019664383995766,-0.07402392609608523,0.0888333548757223,0.1502237551301181,Highly correlated all,0.5502301955859127,Lasso_clustered_1_upper_bound,0.11823740697942867,0.524554328774294,0.07734353101048307,0.05901893442732427,0.11856107432930478,0.06936454343183289,0.2160239505355026,0.11237996207728605
7,-0.20423191535908608,-0.05895139959220501,0.05427299978048447,0.0098055200034156,Highly correlated all,0.04067378080754974,Lasso_clustered_2_lower_bound,-0.029321396570752487,-0.09710791048201639,-0.05328949779539211,-0.04081613904184175,0.06123328500718293,-0.15142767533776363,-0.08227106594652983,-0.03540552459425286
8,-0.018337887782393314,0.1409644706274043,0.21180534262912373,0.17336957240969475,Highly correlated all,0.3272710705130695,Lasso_clustered_2_upper_bound,0.1472647215063725,0.36006491538223767,0.14108112828614824,0.13828392418295946,0.20116487564387564,0.06847374331612838,0.09459638995481642,0.17320689680752127
9,-0.36197226799962134,-0.17703554803343227,-0.008310378083166148,-0.11386442237125789,Highly correlated all,-0.10368756252404278,Lasso_clustered_3_lower_bound,-0.00900030985995573,0.20220452824354956,-0.15294331148000828,-0.0645311631642916,-0.0002530792845550217,-0.20224112090573848,-0.19851976739384902,0.018986236273860466
10,-0.06779785385160667,0.10163010356751953,0.17249349015445212,0.1469153657422624,Highly correlated all,0.2607819604221947,Lasso_clustered_3_upper_bound,0.26447373597815294,0.3327365476116149,0.10242086544768682,0.14483448068595806,0.2424446562923271,0.09708058562684857,0.08680003907447481,0.26163538594285307
11,-0.213834492591794,-0.03321410689767508,0.03819152274470085,0.09669387849035868,Highly correlated all,0.14877898861683533,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.16116444478072056,0.5364182542041362,-0.05774173439367377,0.05547182243572535,-0.007888067253191449,0.18716764529138114,-0.13021989248278273,0.10317468328284321
12,-0.05700273075125158,-0.1857313731855722,-0.011768950371178567,0.037094896394457455,Highly correlated all,0.3688402905418052,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",0.04684208192248632,0.2780607878529556,-0.03619657967464768,-0.0501951241346351,0.012657750069389004,-0.07803081146089817,0.06704892639945285,0.038271515993310315
13,-0.1112849015707397,0.04100653551759964,0.1330391712048041,0.09158754620655517,Highly correlated all,0.1839724256603096,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.05897166246781001,0.13147850245011064,0.04389581524537806,0.04873389257055886,0.1311990803255293,-0.041476966010817636,0.006162662004143303,0.0689006861066342
14,-0.214885060925614,-0.03770272223295637,0.08209155603564298,0.016525471685502263,Highly correlated all,0.07854719894907596,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.12773671305909862,0.26747053792758224,-0.025261223016160725,0.040151658760833236,0.12109578850388603,-0.05258026763944496,-0.055859864159687106,0.14031081110835678
15,,,0.07837893942191801,,Highly correlated policy,,Lasso_Highly correlated policy,,0.25955765745434833,0.05452626423920913,0.07125120720815126,0.08249237135206593,0.05451472043943771,0.0003521618864355241,0.11289477333201203
16,,,0.031134834534488162,,Highly correlated policy,,Lasso_Highly correlated policy_lower_bound,,0.2125384448736708,-0.0007634993047374444,0.018600954911421934,0.03358659223818022,-0.009941973640959847,-0.06108035074995388,0.06656323945797663
17,,,0.12562304430934784,,Highly correlated policy,,Lasso_Highly correlated policy_upper_bound,,0.3065768700350259,0.1098160277831557,0.12390145950488057,0.13139815046595163,0.11897141451983527,0.061784674522824934,0.15922630720604744
18,,,-0.05245557336968804,,Highly correlated policy,,Lasso_clustered_0_lower_bound,,0.5222287880355282,-0.12061732758170438,-0.060815801788386886,-0.07222561700424474,0.13088625973403775,-0.2870685057571589,0.05451732198622741
19,,,0.1438291037176489,,Highly correlated policy,,Lasso_clustered_0_upper_bound,,0.9210829881909247,0.168149073983305,0.1832945267620067,0.14312437090407043,0.48814336488250254,0.006437572020439014,0.23294509228914614
20,,,-0.13840350099056986,,Highly correlated policy,,Lasso_clustered_1_lower_bound,,0.06625120966462827,-0.12545389178424066,-0.1716007706130611,-0.11304229876828152,-0.29186503429683813,-0.08924717311014055,-0.02442299093346799
21,,,0.06998989623132776,,Highly correlated policy,,Lasso_clustered_1_upper_bound,,0.5706519275138485,0.10328005775238788,0.05261238731669396,0.10585756902773848,0.0025059043888786547,0.21851642382837125,0.12433171138043032
22,,,0.0657937318005172,,Highly correlated policy,,Lasso_clustered_2_lower_bound,,-0.15017174034181804,0.004541918086359842,0.010181228718373903,0.0467020999476417,-0.12260987365483922,-0.07605376466238971,-0.026499897944976425
23,,,0.22362968715168804,,Highly correlated policy,,Lasso_clustered_2_upper_bound,,0.3098707336802262,0.18206278935801729,0.18593927814703082,0.1867163511129969,0.08786632034217151,0.10303173294561234,0.1798650949940473
24,,,-0.003196046319007273,,Highly correlated policy,,Lasso_clustered_3_lower_bound,,0.21613312628343373,-0.17220333902509588,-0.06580339353305369,0.022837022451806716,-0.0847132541356417,-0.2236132389992522,0.07723088915477284
25,,,0.18605239258112083,,Highly correlated policy,,Lasso_clustered_3_upper_bound,,0.3288079264267001,0.05592483782478597,0.1470703416140247,0.2745363797829543,0.21062093769703866,0.07501418971405496,0.31916890742100723
26,,,0.045686765173980425,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",,0.7216558881132265,0.023765873200800314,0.0612393624868099,0.035449376949912854,0.30951481230827016,-0.14031546686835997,0.14373120713768678
27,,,-0.03420680237962106,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",,0.3184515685892384,-0.01108691701592638,-0.059494191648183564,-0.0035923648702715187,-0.14467956495397974,0.06463462535911535,0.04995436022348117
28,,,0.14471170947610262,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",,0.07984949666920407,0.09330235372218856,0.09806025343270236,0.11670922553031929,-0.017371776656333847,0.013488984141611312,0.07668259852453543
29,,,0.09142817313105678,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",,0.2724705263550669,-0.05813925060015496,0.04063347404048552,0.14868670111738053,0.06295384178069847,-0.07429952464259862,0.19819989828789003
