,distance_to_market___ethiopia_2015,distance_to_population_center___ethiopia_2015,has_saved___policy___ethiopia_2015,household_head_is_male___ethiopia_2015,inputs,land_surface___ethiopia_2015,model,number_of_droughts___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,uses_irrigation___policy___ethiopia_2015
0,-0.14112429669335547,-0.06722084126848826,0.06955324749297445,0.06831411016279997,Highly correlated all,0.23352780389677202,Lasso_Highly correlated all,0.08887370777298825,0.22486065816661088,-0.019793668870037723,0.023196234593240106,0.07958829271431736,0.000519809463074894,-0.0007877132784035751,0.07694703747831264
1,-0.19574016967552,-0.12317349560075935,0.02447379956567572,0.02168308308983568,Highly correlated all,0.17558097290760866,Lasso_Highly correlated all_lower_bound,0.0437154371121522,0.1792631811078787,-0.07811743244053473,-0.02850080930691086,0.032914523542419236,-0.062300931170970505,-0.05934738694733604,0.031730516692241154
2,-0.08650842371119094,-0.01126818693621718,0.11463269542027318,0.11494513723576424,Highly correlated all,0.2914746348859354,Lasso_Highly correlated all_upper_bound,0.1340319784338243,0.27045813522534307,0.038530094700459296,0.07489327849339107,0.12626206188621547,0.0633405500971203,0.05777196039052889,0.12216355826438412
3,-0.32452915868548193,-0.14218924142376962,-0.05438392089058801,0.018892580305671217,Highly correlated all,0.04982718448613743,Lasso_clustered_0_lower_bound,0.06062489727721132,0.33645319549752384,-0.21705303899208708,-0.06282713072628104,-0.10980632692324613,0.012263562251489113,-0.26901507423698445,0.016667724387470398
4,-0.10313982649810607,0.07576102762841946,0.1307669663799897,0.17449517667504616,Highly correlated all,0.24773079274753323,Lasso_clustered_0_upper_bound,0.2617039922842298,0.7363833129107487,0.10156957020473953,0.17377077559773174,0.09403019241686322,0.36207172833127316,0.008575289271419012,0.18968164217821604
5,-0.15332104393836937,-0.30208445287477137,-0.1117091151279244,-0.05679339557228216,Highly correlated all,0.17828880784259976,Lasso_clustered_1_lower_bound,-0.0226017502959477,0.05532807908023524,-0.15729668803071228,-0.1601478278111973,-0.09901433420692303,-0.21048471390176207,-0.1096244621131125,-0.03371369617509925
6,0.06568994854620294,-0.07589466168691694,0.09139457934807728,0.16948672185592398,Highly correlated all,0.5454510664944812,Lasso_clustered_1_upper_bound,0.12163370885100182,0.556990302405695,0.0727301968859937,0.06065162697780702,0.1147739643574381,0.09032627809904695,0.19429442421852955,0.11570167218558244
7,-0.21494455766008758,-0.0567447274627864,0.052749594763078334,0.00026713668795708134,Highly correlated all,0.049164543017568646,Lasso_clustered_2_lower_bound,-0.033608039829832924,-0.11006214857678558,-0.049783626887362306,-0.04050473674408174,0.06403487825241048,-0.16921202930540682,-0.07521078087562924,-0.037307489665571264
8,-0.029119196885555212,0.14141986073028195,0.20946822229342854,0.1636591030824617,Highly correlated all,0.3331024385064454,Lasso_clustered_2_upper_bound,0.1421874961584883,0.3446253314337522,0.14307119255287165,0.13761198672517005,0.2032486107593805,0.05050292068537393,0.10025400674739629,0.17022355551053706
9,-0.36345334274383306,-0.1755575390623877,-0.0075590433482450176,-0.11439504215333796,Highly correlated all,-0.10291753043782116,Lasso_clustered_3_lower_bound,-0.010703939680953081,0.20175290851040192,-0.15047545525692718,-0.06503150062741758,0.0010765192817559083,-0.20408829301949635,-0.19438059009077305,0.01980148209133005
10,-0.07113727268143871,0.10228383952754087,0.17278324065619488,0.14566223829626024,Highly correlated all,0.26078800138332137,Lasso_clustered_3_upper_bound,0.25993024499067124,0.3317771877428257,0.10355844961205862,0.14370886110572414,0.24303949383102463,0.09221872271074669,0.08846907116767658,0.2618849839717925
11,-0.213834492591794,-0.03321410689767508,0.03819152274470085,0.09669387849035868,Highly correlated all,0.14877898861683533,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.16116444478072056,0.5364182542041362,-0.05774173439367377,0.05547182243572535,-0.007888067253191449,0.18716764529138114,-0.13021989248278273,0.10317468328284321
12,-0.04381554769608321,-0.18898955728084416,-0.010157267889923568,0.05634666314182091,Highly correlated all,0.36186993716854043,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",0.04951597927752706,0.3061591907429651,-0.042283245572359296,-0.04974810041669513,0.007879815075257531,-0.06007921790135756,0.042334981052708526,0.0409939880052416
13,-0.12203187727282139,0.042337566633747784,0.13110890852825344,0.08196311988520939,Highly correlated all,0.19113349076200703,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.05428972816432769,0.11728159142848331,0.046643782832754666,0.04855362499054415,0.1336417445058955,-0.05935455431001645,0.012521612935883528,0.0664580329224829
14,-0.2172953077126359,-0.036636849767423416,0.08261209865397492,0.015633598071461134,Highly correlated all,0.0789352354727501,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.12461315265485907,0.26676504812661384,-0.023458502822434286,0.03933868023915329,0.12205800655639026,-0.05593478515437483,-0.05295575946154823,0.14084323303156127
15,,,0.07837893942191801,,Highly correlated policy,,Lasso_Highly correlated policy,,0.25955765745434833,0.05452626423920913,0.07125120720815126,0.08249237135206593,0.05451472043943771,0.0003521618864355241,0.11289477333201203
16,,,0.031134834534488162,,Highly correlated policy,,Lasso_Highly correlated policy_lower_bound,,0.2125384448736708,-0.0007634993047374444,0.018600954911421934,0.03358659223818022,-0.009941973640959847,-0.06108035074995388,0.06656323945797663
17,,,0.12562304430934784,,Highly correlated policy,,Lasso_Highly correlated policy_upper_bound,,0.3065768700350259,0.1098160277831557,0.12390145950488057,0.13139815046595163,0.11897141451983527,0.061784674522824934,0.15922630720604744
18,,,-0.05245557336968804,,Highly correlated policy,,Lasso_clustered_0_lower_bound,,0.5222287880355282,-0.12061732758170438,-0.060815801788386886,-0.07222561700424474,0.13088625973403775,-0.2870685057571589,0.05451732198622741
19,,,0.1438291037176489,,Highly correlated policy,,Lasso_clustered_0_upper_bound,,0.9210829881909247,0.168149073983305,0.1832945267620067,0.14312437090407043,0.48814336488250254,0.006437572020439014,0.23294509228914614
20,,,-0.13883318081383764,,Highly correlated policy,,Lasso_clustered_1_lower_bound,,0.06093162277681452,-0.13381121039657823,-0.17532715629963158,-0.11900589804554935,-0.2741220400637019,-0.10942497359298653,-0.02427985305704647
21,,,0.07120933888532177,,Highly correlated policy,,Lasso_clustered_1_upper_bound,,0.5771475342683846,0.09747283545070717,0.051558748765055715,0.101630814001596,0.025038750162054618,0.20580556907478798,0.12552960962105722
22,,,0.06522341989882045,,Highly correlated policy,,Lasso_clustered_2_lower_bound,,-0.15601427769528836,0.009815278832994337,0.01282017086102305,0.049562417843644666,-0.1351475304482202,-0.07018299546177595,-0.027527692056148162
23,,,0.22222514805986365,,Highly correlated policy,,Lasso_clustered_2_upper_bound,,0.3011925698445874,0.1860111220827549,0.18725687053934664,0.18887191479674476,0.07486726528766807,0.1073945564972636,0.17782827667597548
24,,,-0.0024157690885011768,,Highly correlated policy,,Lasso_clustered_3_lower_bound,,0.21577069471262822,-0.16986480935310302,-0.06605548473412243,0.02375142412588424,-0.08621789584422834,-0.2193695713431471,0.07774163802938969
25,,,0.18633617875724023,,Highly correlated policy,,Lasso_clustered_3_upper_bound,,0.327976981644447,0.056890117765724606,0.1462931381515541,0.27483130702219705,0.20640009039682866,0.07653200395077557,0.31916988168263505
26,,,0.045686765173980425,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",,0.7216558881132265,0.023765873200800314,0.0612393624868099,0.035449376949912854,0.30951481230827016,-0.14031546686835997,0.14373120713768678
27,,,-0.03381192096425794,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",,0.31903957852259957,-0.018169187472935534,-0.06188420376728794,-0.008687542021976677,-0.12454164495082362,0.04819029774090072,0.050624878282005376
28,,,0.14372428397934206,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",,0.07258914607464953,0.09791320045787462,0.10003852070018485,0.1192171663201947,-0.030140132580276056,0.01860578051774382,0.07515029230991366
29,,,0.09196020483436954,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",,0.2718738381785376,-0.05648734579368921,0.04011882670871583,0.14929136557404066,0.06009109727630016,-0.07141878369618578,0.19845575985601235
